,sfield,cfield,mean HI,mean LO,t-test,MWW,Cohens d
1969,AU26_r_LO,Articles,2.3679729374267193,1.5952901538728608,0.022549368420173358,0.04179080658620413,-0.39400774345456274
1821,AU25_r_LO,Function words,13.938127571135885,9.998881832453261,0.025245358240628173,0.04188074652315984,-0.3912653125503092
1108,AU12_r_HI,Discrepancy,3.193866843806574,2.209136745538048,0.032131123966372625,0.04207248517204541,-0.3969095618456577
1167,AU12_r_LO,duration,10.181502085893609,7.064304079664348,0.017637726541921063,0.042158876370738306,-0.42430296223786745
1434,AU17_r_HI,Personal pronouns,1.4031567016861135,0.9228068853888376,0.006938052306599643,0.04218495498805784,-0.46095815716030425
1123,AU12_r_LO,Seeing,0.783062380846377,0.40729677348142895,0.006551175435517753,0.04219130127458912,-0.48655978483448503
2029,AU26_r_LO,Exclusion,0.9584406186717112,0.699275959629343,0.05372406553756855,0.04255216829745236,-0.33131228073648317
1726,AU23_r_HI,Negations,0.7823027761615167,0.5942529266698066,0.035731861118096675,0.04258791103783683,-0.35976077620154473
1905,AU25_r_LO,Hearing,0.06296595561301443,0.0141156462585034,0.02200581780201293,0.04261966181089294,-0.40566092298838535
1389,AU15_r_LO,Biological,0.2768938799295942,0.13295498034304004,0.027637926901943114,0.04268319938616616,-0.3800493948262262
416,AU05_r_HI,Present tense,1.8211144674450825,1.4992971920055254,0.11523810658404074,0.04284166196384534,-0.2670164233543305
406,AU05_r_HI,Impersonal pronouns,2.433447166045387,1.8292134755676424,0.027942805186651182,0.043039984412325066,-0.3764385187161734
1993,AU26_r_LO,Social,0.8297982572982573,0.4882027692441226,0.0601863348584732,0.04315416022533103,-0.3235481191264517
2073,AU26_r_LO,Non-fluencies,0.037303921568627454,0.08485827664399091,0.024013740018822765,0.04328647147275,0.3899268313948705
2133,AU45_r_LO,Positive emotion,2.9859075197103366,2.0373881837117134,0.027919483503430986,0.04331118805278184,-0.376968089785353
225,AU02_r_LO,Sexual,0.008333333333333333,0.0,0.12069237247513537,0.043470330443621225,-0.261787735642483
1804,AU23_r_HI,Money,0.007176391683433937,0.0,0.08623180922297863,0.04349700687644356,-0.2920560871948748
791,AU09_r_LO,You,0.20361571136219023,0.2030431846398233,0.9924268948158568,0.04365043753642175,-0.0016116530541875963
830,AU09_r_HI,Affective,2.165099952261606,1.7223547579181386,0.10659334976565285,0.043666170973498876,-0.2758022606889389
219,AU02_r_LO,Biological,0.27072672697672695,0.10748240788156754,0.01057633069347472,0.043707855304278384,-0.43663983293654124
1776,AU23_r_HI,Feeling,0.13093241449703755,0.051410586193194885,0.03180260020647786,0.043733000168990364,-0.36733408076530627
2104,AU45_r_HI,Past tense,2.156327150906983,1.6166450747540226,0.06482024684886149,0.04400197525503255,-0.31689713350998416
1947,AU25_r_LO,duration,10.3252374490386,7.272577700077701,0.04857285242305564,0.04423324021469922,-0.34516354647615294
1026,AU10_r_HI,Religion,0.05467986314760509,0.001763668430335097,0.1345075860647621,0.04459616005218609,-0.2757061296163291
1417,AU15_r_LO,Religion,0.01130952380952381,0.0,0.09977556953336457,0.04470564310641987,-0.2809814248596625
1356,AU15_r_HI,Anxiety,0.012557510927076144,0.0017605633802816902,0.09608309050062314,0.04470998431092323,-0.2902804304202901
2158,AU45_r_HI,Exclusion,0.9076092453298334,0.7299108789581036,0.1508011576933001,0.04474805567880035,-0.24504202046007634
290,AU04_r_HI,Adverbs,1.845521924469293,1.434091100608503,0.0986298482033597,0.04481250875887486,-0.3129946637170728
1558,AU17_r_HI,total words,25.451079634780616,20.10611597762504,0.04859867840290076,0.04485341858485184,-0.3367143495216504
1452,AU17_r_HI,Auxiliary verbs,3.063885714866107,2.383781903169879,0.02992769756476733,0.04502201676993307,-0.37011255433370144
144,AU02_r_HI,They,0.21154754831225422,0.12691270592372855,0.1215199365598719,0.0451322538934394,-0.2670065190029801
623,AU06_r_LO,Space,1.7208011677952284,1.2677472618131223,0.08664085114350716,0.04540130774071715,-0.3514612063669813
1172,AU14_r_HI,Total pronouns,3.3616392248495934,2.5265351627772636,0.058865983009777516,0.045465217317116,-0.35485092910229626
226,AU02_r_HI,Ingestion,0.12275707384403037,0.06961211714732841,0.16679977351353442,0.04613950521101291,-0.23692960276409972
1919,AU25_r_LO,Relativity,2.110129012966289,1.3608792794507079,0.024442128125280908,0.04633383183433382,-0.39344559074853935
840,AU09_r_HI,Sadness,0.011281179138321995,0.0017605633802816902,0.0967490224221653,0.046461408121889425,-0.2865910904607021
1119,AU12_r_LO,Exclusion,0.865127777808178,0.6201269830851339,0.056327949868797175,0.04691306799197686,-0.345410740602407
1587,AU20_r_LO,Present tense,1.3990775357386789,1.05788366045719,0.06463995114865134,0.04698571103753552,-0.31442393591644574
775,AU07_r_LO,Fillers,1.5096202916546053,1.158699114017296,0.10308150366762575,0.04739185758933258,-0.30846386232294776
1226,AU14_r_HI,Anxiety,0.025423728813559324,0.00211864406779661,0.08411468421723481,0.04762504458013067,-0.32607103771156687
506,AU05_r_HI,Religion,0.04194053208137715,0.003472222222222222,0.13773711177569659,0.04766952316077183,-0.2545103663018703
614,AU06_r_HI,Sexual,0.0091765873015873,0.0,0.12238930378684394,0.047737927942010185,-0.2734936452409942
1597,AU20_r_LO,Negations,0.7026942529531593,0.5620871367194896,0.1390630918606279,0.04789865692062176,-0.2507975203075584
1949,AU25_r_LO,total words,23.64733451579679,17.68111590790162,0.03770286008216598,0.04793680291161332,-0.36213164620249544
1500,AU17_r_HI,Tentativeness,1.1061219644552978,0.8115700309853242,0.06208107905661255,0.04794248630177978,-0.31713736359698425
2169,AU45_r_LO,Biological,0.3338976360103121,0.13521429550841313,0.013795018994311034,0.048130216890314236,-0.4223151081154496
130,AU02_r_HI,Function words,17.158203703088617,14.297794474356019,0.1176116812392067,0.04815060665625468,-0.26832133248973034
924,AU10_r_HI,They,0.17431723358730206,0.14552544016829733,0.6886734224773954,0.048249018419059625,-0.07228837633196306
1839,AU25_r_LO,Articles,2.4383639422881753,1.6693272203986491,0.035326198364708364,0.04849459121860037,-0.3677577054293199
2040,AU26_r_HI,Body,0.2035237876753714,0.10229591836734693,0.08462505592557867,0.048495745374296115,-0.30401742011327465
1327,AU15_r_LO,Present tense,1.506833707228444,1.149239465295216,0.14539715738082928,0.04861854516280589,-0.25035974902472713
291,AU04_r_LO,Adverbs,1.5451487845315484,1.066125657239367,0.025377492903301033,0.04876813784318234,-0.4349718868325396
163,AU02_r_LO,Prepositions,1.9458017869476203,1.1066507791927962,0.004633499973388271,0.04881816967129089,-0.48545721557339394
1430,AU17_r_HI,Function words,15.153875463679388,11.691425880406143,0.03305371478068721,0.04935973232764761,-0.36390330757991735
247,AU02_r_LO,Religion,0.04527116402116402,0.0017857142857142857,0.10315453458892465,0.04939884874397695,-0.2751694490812661
2031,AU26_r_LO,Perceptual,0.8997489811775526,0.48792616030585956,0.004925403326643815,0.0494771981770168,-0.49027485442376106
850,AU09_r_HI,Tentativeness,1.395220844318589,0.9477471276767052,0.015664310544335168,0.050256538592351005,-0.4185257717214468
213,AU02_r_LO,Seeing,0.6911152119485453,0.36443706853370716,0.019592712477168754,0.05035398082659618,-0.3974536959180811
317,AU04_r_LO,Anxiety,0.007720841959972395,0.0,0.20728521995778898,0.050374767672620016,-0.23673364837557484
265,AU04_r_LO,Personal pronouns,1.2451424287410313,0.8795088813722881,0.05491536262659537,0.05046149246485178,-0.37478377554757986
2001,AU26_r_LO,Affective,1.739700124805167,1.159535042860231,0.0191868303966809,0.05065922267210639,-0.4046927758628075
1918,AU25_r_HI,Relativity,2.2873264629627874,1.7471137357006923,0.07816252625628502,0.050711576226845786,-0.32146232554567333
181,AU02_r_LO,Affective,1.5379736004736004,1.0598835921314913,0.03304658230641735,0.05075580155252996,-0.3622851044016678
1370,AU15_r_HI,Tentativeness,1.2121406773580687,0.9263157226185394,0.06558701200072323,0.05093848538270493,-0.3168576424113126
1046,AU12_r_HI,I,0.883350709881568,0.5617771908243671,0.02781349778991586,0.051093834257174495,-0.40810901919733455
640,AU06_r_HI,Assent,0.823984825937951,0.5755570725240663,0.02596510073170086,0.05134395781965713,-0.40400867374035215
19,AU01_r_LO,Articles,2.1753077469459456,1.5400340529833059,0.01638904970518132,0.051389624057907764,-0.41515310284628454
123,AU01_r_LO,Non-fluencies,0.047226662226662226,0.06554411771803077,0.3561960559714584,0.05149238020852183,0.15818883778491188
1371,AU15_r_LO,Tentativeness,1.1076131116168706,0.6706720262470922,0.024550711097489037,0.051493451136432875,-0.3877527703552211
1341,AU15_r_LO,Numbers,0.36941351568231273,0.18622112937301702,0.05285373260572198,0.05163625948729431,-0.3338914908357615
1397,AU15_r_LO,Ingestion,0.0903450715950716,0.04139330818435296,0.10809770054266633,0.051851854263421045,-0.27734215926969774
164,AU02_r_HI,Conjunctions,1.801436050924542,1.4661821168557236,0.1726854589163752,0.05217204292319963,-0.2338365835888305
258,AU02_r_HI,total words,29.000910025846085,24.623512374201287,0.14428873715555193,0.05246932992832238,-0.2501225387099351
351,AU04_r_LO,Body,0.20253637623591042,0.08829235143193952,0.07612116147247776,0.05284289684175782,-0.341291439968518
705,AU07_r_LO,Negative Emotion,0.12766391016391018,0.025729568411386593,0.07357371428387399,0.052914796170758144,-0.32871631075500585
366,AU04_r_HI,Work,0.052603731551099965,0.034110903716166874,0.3270605511035015,0.05315477829745596,-0.1828600586478623
221,AU02_r_LO,Body,0.1384230352980353,0.048096397066985305,0.047095099150929146,0.05347665721776071,-0.3366464710010613
1897,AU25_r_LO,Inclusion,0.9607413047310746,0.5114032396175253,0.009970686653157961,0.05359303887546009,-0.4548318059327502
904,AU09_r_HI,Fillers,1.8572810001193465,1.5431120913515282,0.19204688254130362,0.0540521875017903,-0.22232478650746793
122,AU01_r_HI,Non-fluencies,0.054632495829678926,0.08311704168847026,0.18737130545293765,0.054059602767715584,0.22478013016331275
2106,AU45_r_HI,Present tense,1.4916489346321278,1.2625929890325085,0.19170003392196436,0.05422854175717677,-0.22257417239057678
534,AU06_r_HI,They,0.18870795003607505,0.10014292749573749,0.10622004867713519,0.05442104391800528,-0.2918099425212747
294,AU04_r_HI,Conjunctions,1.875906111432427,1.2705907311106799,0.05455908331572255,0.05469888048621673,-0.3672977991071919
1280,AU14_r_HI,Leisure,0.05161420500403551,0.10598742200027055,0.2241756287684566,0.054888475966766055,0.22753772580879458
1811,AU23_r_LO,Assent,0.9185474561433642,0.6912123788909503,0.0590052411698511,0.05509848873942079,-0.3267214016701901
277,AU04_r_LO,Impersonal pronouns,1.7515606514344868,1.3182621982308682,0.08375194561048523,0.055202394338717216,-0.3387119154681943
570,AU06_r_HI,Affective,1.76535357004107,1.250489721152076,0.04677101673702643,0.05522213866815512,-0.36068683390943673
498,AU05_r_HI,Achievement,0.11111670020120726,0.07357403399070066,0.21653253407863102,0.05541940366023611,-0.20959730710043245
1150,AU12_r_HI,Leisure,0.05907316726988858,0.10564661412284503,0.1955140249264109,0.05553085895725085,0.23959909279698513
1293,AU14_r_LO,Non-fluencies,0.04606263619421514,0.07375496336022652,0.23165908462562962,0.055778422131236904,0.22456264106481671
1212,AU14_r_HI,Social,0.826065609365709,0.5004585725706532,0.10666495696517225,0.05598789101209096,-0.30244328000064497
148,AU02_r_HI,Articles,3.0953380166295767,2.5063653329728033,0.12178726346781896,0.056091569301693164,-0.26614516532570803
134,AU02_r_HI,Personal pronouns,1.5195981862222268,1.197896491818721,0.10993502762686082,0.05627967188864553,-0.2745522408859645
264,AU04_r_HI,Personal pronouns,1.40920677762783,0.9089208696572872,0.011685736851223828,0.056334525150951664,-0.487969176260026
584,AU06_r_HI,Insight,0.5781313304750805,0.3803440513297784,0.02194989209218912,0.05657659691885161,-0.4156512917055596
1278,AU14_r_HI,Achievement,0.08949318101860475,0.03599609111500855,0.036312838233961114,0.05682857228124737,-0.3949008641248497
1593,AU20_r_LO,Prepositions,2.121572345081044,1.350460398805987,0.015829790665366834,0.057132549205363245,-0.41406638962349424
442,AU05_r_HI,Positive emotion,3.6818404949798578,2.823488317238317,0.0730155479224567,0.057152996335880314,-0.30543731660932644
1536,AU17_r_HI,Work,0.050748144375595355,0.04344034233740116,0.7879117482170634,0.05814206954839642,-0.046586598400097816
1030,AU10_r_HI,Assent,0.9168233977748457,0.6996751207772713,0.09141078121433961,0.0582223953409649,-0.3071959726078473
1519,AU17_r_LO,Biological,0.25898792999176634,0.14750845441382526,0.038530589070705404,0.058340873529579985,-0.358856810379352
525,AU06_r_LO,Personal pronouns,1.2701259491666157,0.9194601911868517,0.060861752966394116,0.0594327929222399,-0.3848842708207196
1552,AU17_r_HI,Non-fluencies,0.05305400617900618,0.09031815814904051,0.1310339171086928,0.05949960740973036,0.26160138427125385
1454,AU17_r_HI,Past tense,2.1198619145923066,1.6125224276295347,0.06533981356439639,0.05959998812035236,-0.3135804641415208
70,AU01_r_HI,Tentativeness,1.200305172136158,0.8567213738642312,0.04345398761288991,0.05963714382468407,-0.34521210538705194
1692,AU23_r_HI,Total pronouns,3.5472835688660043,2.694380136771441,0.029354133563513032,0.05973843345610846,-0.37316995419763976
702,AU07_r_HI,Positive emotion,2.9552140207800592,2.0201296796206116,0.04627811957797859,0.059898734658668254,-0.3954449552834045
1210,AU14_r_HI,Numbers,0.4762426340691545,0.20321775826386781,0.045451254154727894,0.05996241382229792,-0.37723563685094175
1191,AU14_r_LO,Common Verbs,3.7470106011426423,2.9817453424503837,0.0637819903985095,0.06004763784987758,-0.35307012594618026
1815,AU23_r_LO,Fillers,1.4498605685306452,1.0673721318364175,0.09828337125024252,0.06064141258889897,-0.2860193727381123
2138,AU45_r_HI,Anger,0.026355033855033856,0.006403617785142226,0.058267105250550184,0.06071847450624007,-0.32705276038183617
1910,AU25_r_HI,Body,0.24581668733066997,0.15790173996695733,0.4074711069106699,0.06073140733250498,-0.14344820273936035
1097,AU12_r_LO,Anxiety,0.00841880341880342,0.001059322033898305,0.09683500373338269,0.06088108578441394,-0.2919819614362776
2027,AU26_r_LO,Inclusion,0.8352130385953915,0.47989347411151917,0.015054130271745186,0.0610083983444775,-0.4212006080736952
1579,AU20_r_LO,Articles,2.4560685551675614,1.5986741358677632,0.013678134889648324,0.061118201711861816,-0.4241358120121748
1695,AU23_r_LO,Personal pronouns,1.2181023319770121,0.8722208743637314,0.07705758426131433,0.06133964343666928,-0.3057936981044379
727,AU07_r_LO,Inclusion,1.002930447366722,0.640342758251849,0.04296135558539363,0.06136567517620287,-0.37782433185298236
677,AU07_r_LO,Present tense,1.476654109325678,1.1339059021786295,0.1313843697871621,0.06143005167486328,-0.2830784290511825
1353,AU15_r_LO,Positive emotion,2.545002907493509,1.8005863685626635,0.08303254283610316,0.06147700247286009,-0.29798751099319937
1786,AU23_r_HI,Ingestion,0.11865901290093502,0.052527504701417746,0.061307840987170924,0.06154853749877233,-0.31972476545748524
1433,AU17_r_LO,Total pronouns,3.202073516140013,2.4585091620513615,0.058559227928348605,0.061763762919384665,-0.3274102854466355
1121,AU12_r_LO,Perceptual,0.9847217178224561,0.5376039956998739,0.01135480292382769,0.061918402554495204,-0.4517327045398286
25,AU01_r_LO,Past tense,1.990671721308367,1.3598943036468272,0.022062546823079312,0.061940772355427484,-0.39543429464127494
935,AU10_r_LO,Past tense,1.9677948896324855,1.4595833456840512,0.0450084846096037,0.06197964836266198,-0.40817498872207897
1743,AU23_r_LO,Positive emotion,2.7296993713873503,2.022930462394748,0.09047012323976723,0.06200656168296864,-0.2926252452923678
1247,AU14_r_LO,Inclusion,0.8463163085162163,0.6595950790060361,0.1578507976608679,0.06212230712628772,-0.26611479337403404
1514,AU17_r_HI,Hearing,0.07204585537918871,0.030322128851540613,0.1076370408844838,0.062143773170506005,-0.2721330244914246
315,AU04_r_LO,Negative Emotion,0.07535078146491189,0.02951573426573427,0.08138781475652257,0.06227880946311604,-0.3320108201643572
1964,AU26_r_HI,They,0.20038908301351743,0.086942858728573,0.018182505833975546,0.062467128118974515,-0.42871431255389325
267,AU04_r_LO,I,0.6645249947171532,0.4957454645719217,0.11120422724815715,0.06255075821102168,-0.31275261081620376
1639,AU20_r_LO,Exclusion,0.8325624619328017,0.6528066024389554,0.1795469626581498,0.0626685585050516,-0.2272459980042795
844,AU09_r_HI,Insight,0.6533840825006241,0.4315710893175682,0.01909044922923399,0.06272564975286753,-0.4055912651539649
127,AU01_r_LO,duration,9.28984239880203,6.906769611238584,0.03921880039841588,0.06336685314700194,-0.3553224857375219
813,AU09_r_LO,Prepositions,1.65169677050373,1.228646001524153,0.08321794336729281,0.06341028774270491,-0.29555635433438565
1843,AU25_r_LO,Auxiliary verbs,2.769091864728054,2.0374503670932236,0.042240888357004965,0.06357109119672523,-0.3546697402471066
1336,AU15_r_HI,Negations,0.7354458745763094,0.6450581109031813,0.3477265147731148,0.06364443997763583,-0.1602826446922886
772,AU07_r_HI,Non-fluencies,0.05705300988319856,0.08733476345083488,0.21434573065177892,0.06380491378677562,0.24071623438874276
551,AU06_r_LO,Adverbs,1.7111041477806028,1.3411569299018449,0.1049604533376504,0.06391730998806784,-0.3299651715364669
2135,AU45_r_LO,Negative Emotion,0.07011767575147856,0.02541061879297173,0.03635156830366506,0.06402453525010911,-0.3572920657226585
1680,AU20_r_HI,Assent,0.9038142608565144,0.7106787463664016,0.11202321265883682,0.06417848890248176,-0.2704765031766987
1471,AU17_r_LO,Numbers,0.3304241001491641,0.14958353146332684,0.05177647182246842,0.0644158796438473,-0.33807843334404897
987,AU10_r_LO,Inclusion,0.7366828882493844,0.5984158615839481,0.31746678300220144,0.06460161139547746,-0.1962416089812907
1488,AU17_r_HI,Anger,0.03824955908289242,0.005626114081996435,0.06268323555969489,0.06492846640012066,-0.31323662182062534
363,AU04_r_LO,Space,1.5486843071955647,0.9947176606428524,0.04216452864072598,0.06524875475363964,-0.3923132915141849
28,AU01_r_HI,Future tense,0.1530501188951893,0.10568713032998749,0.12498908044443008,0.06532816579259841,-0.26165137871519556
1435,AU17_r_LO,Personal pronouns,1.347951257797805,0.991899823677317,0.06751122263683973,0.06541347428264598,-0.3162334252167323
274,AU04_r_HI,They,0.18927875243664716,0.09273927218006166,0.08429321991648438,0.06548735546288,-0.33026684067811524
1213,AU14_r_LO,Social,0.7247143545042899,0.519310040686942,0.0909996594096627,0.06551719223283725,-0.3211090731089212
1126,AU12_r_HI,Feeling,0.10233931128338072,0.05117184425333831,0.13523403400545125,0.06555327169826669,-0.2750898240891503
922,AU10_r_HI,SheHe,0.1702215269536448,0.04106827916351726,0.14412044564624985,0.0656749729110353,-0.2684803995296059
2097,AU45_r_LO,Impersonal pronouns,1.9624820015665085,1.4179178256384137,0.041681452749010514,0.06583776298815125,-0.3483377774364617
293,AU04_r_LO,Prepositions,1.908082298998448,1.3171048169461144,0.03585794803067742,0.06622309777927414,-0.40802450398281237
298,AU04_r_HI,Quantifiers,0.563760362444573,0.32197374777489374,0.01702594335553486,0.0669028636622119,-0.459522291911102
1914,AU25_r_HI,Sexual,0.00663544106167057,0.0,0.23818556919647899,0.06694071357510258,-0.22453868143754446
620,AU06_r_HI,Motion,0.24735975829725831,0.1638750609089592,0.16081677464755298,0.06723507779457519,-0.25429986457819076
1677,AU20_r_LO,Religion,0.05367762128325508,0.004734848484848485,0.10607845495273102,0.06741930454529244,-0.2775407167478299
752,AU07_r_HI,Space,1.2973287718570738,0.8855980837877055,0.03882932830653066,0.06749531341027577,-0.41143678733117933
101,AU01_r_LO,Motion,0.2759820734820735,0.1430419853474773,0.034865351675674124,0.06763873938517273,-0.36377174901296605
2023,AU26_r_LO,Certainty,0.17727498691784405,0.1237218151522663,0.15329663418127193,0.0676825010486147,-0.24450150006972973
67,AU01_r_LO,Causation,0.09737647273361559,0.10891946809465991,0.7195014469411922,0.06793019561913713,0.06141060550336239
556,AU06_r_HI,Negations,0.7615551115551116,0.5620965564319713,0.05768625430599567,0.06808400886290371,-0.3433498829968368
1205,AU14_r_LO,Conjunctions,1.4854302036665838,1.220661295648609,0.17876758517138938,0.0681398121978361,-0.25311164619363996
1193,AU14_r_LO,Auxiliary verbs,2.865173522999008,2.26258660281939,0.05580981749695882,0.06821588577631858,-0.364247278890092
1598,AU20_r_HI,Quantifiers,0.604258632603703,0.407990665322894,0.08418998158272531,0.06827848379231571,-0.29411640831929425
1562,AU20_r_HI,Total pronouns,3.71817826148812,3.0840242400515803,0.13128762733053403,0.06895515289923775,-0.25658209460374093
1797,AU23_r_LO,Work,0.0700934331369114,0.02392203035060178,0.0575241377538791,0.06900163532652871,-0.3308270125482366
1971,AU26_r_LO,Common Verbs,3.8781936154415155,2.84483932191451,0.0394775555959766,0.06918834657441608,-0.35431537030139765
253,AU02_r_LO,Non-fluencies,0.04103300249133582,0.06146217461343512,0.2546765515175108,0.06937851763027358,0.1937040103927233
907,AU09_r_LO,duration,8.8045819687079,6.569230554692741,0.06297148475518373,0.06938880554343647,-0.3174968850463511
97,AU01_r_LO,Ingestion,0.10135046113306982,0.038877909530083445,0.07744054037706564,0.06961071537099336,-0.30345136095321323
152,AU02_r_HI,Auxiliary verbs,3.429903375491611,2.913951937359776,0.1581515275197464,0.07024762079894988,-0.24164470494473053
136,AU02_r_HI,I,0.8507390307901819,0.6790547854540507,0.2125466168310452,0.07033682914865863,-0.21315766388831342
33,AU01_r_LO,Prepositions,1.9854943900130235,1.2799361320915366,0.00905646501364522,0.07033737644792663,-0.4528775461310379
983,AU10_r_LO,Certainty,0.16841291823644763,0.11643545650165461,0.30877570396845405,0.07043700770957065,-0.2054575571861276
189,AU02_r_LO,Anger,0.033392764642764645,0.005399045399045399,0.08249541516417887,0.07047767829487357,-0.29354903019064515
1975,AU26_r_LO,Past tense,1.954291539459607,1.3077986299414872,0.029645715494116178,0.07117261207294336,-0.37503273577627494
1662,AU20_r_HI,Space,1.7193976797850037,1.3722066918628641,0.15717047830086261,0.07136793553522396,-0.24046151093513754
1616,AU20_r_HI,Anxiety,0.018150570087189805,0.0028453549580310144,0.0987169367677191,0.07143351008771147,-0.28250335477652616
228,AU02_r_HI,Relativity,2.7601537540795853,2.0934475761021996,0.08824548485669804,0.07169533625973093,-0.29436890264993476
1484,AU17_r_HI,Negative Emotion,0.11118426326759659,0.04619750412126572,0.077759349124523,0.07212240594475096,-0.29741713244070356
512,AU05_r_HI,Non-fluencies,0.07284784855207391,0.10569058641975308,0.31841048522175225,0.07226864571666117,0.16882947310931903
1611,AU20_r_LO,Affective,1.5337127063307676,1.0956156928583398,0.039805327260765834,0.0723391771426721,-0.3508813075215105
380,AU04_r_HI,Assent,0.9246320930531458,0.6627140952331955,0.0490740825336682,0.07253327729225317,-0.37736868970798676
1061,AU12_r_LO,Common Verbs,3.7202939269633726,2.8362972412546235,0.03676498375804655,0.07264645965249557,-0.3759979363210188
1966,AU26_r_HI,Impersonal pronouns,2.309802594338793,1.7342183058487408,0.10260387356017765,0.07268777870400872,-0.2928964245284198
1184,AU14_r_HI,They,0.24723880307130555,0.11251827960452088,0.20326437014354845,0.07331180838086553,-0.23795450550088845
909,AU09_r_LO,total words,21.409124611465128,16.90415783096455,0.06023280268810974,0.07331713517340316,-0.3208835415024359
2005,AU26_r_LO,Negative Emotion,0.12732993197278908,0.038305429324226314,0.04000484736995997,0.07332515297550778,-0.35525342145251004
863,AU09_r_LO,Seeing,0.7311004401103822,0.4225750043607186,0.07906990451438578,0.07361719789100593,-0.29976619942801286
1977,AU26_r_LO,Present tense,1.5582095938608547,1.2866428081108534,0.21644492312403815,0.0739311327627687,-0.2114077451278389
1343,AU15_r_LO,Social,0.6546830153973011,0.4169022020317016,0.06172050783730054,0.0740115214547039,-0.32150724571615974
1032,AU10_r_HI,Non-fluencies,0.032325536392857575,0.06438233283471378,0.09094357692466824,0.07408103215981932,0.30670932800117956
1746,AU23_r_HI,Anxiety,0.019842584921292462,0.002766798418972332,0.05937021131694595,0.07417686646279412,-0.3216246500180921
1462,AU17_r_HI,Prepositions,2.1142640697175015,1.6748824618161944,0.16094100174545142,0.07420596291518872,-0.2396710945807768
354,AU04_r_HI,Sexual,0.006822612085769979,0.0,0.2533445914486674,0.07422193376910077,-0.22096319089894412
320,AU04_r_HI,Sadness,0.004678362573099415,0.0,0.1721769239364612,0.07422193376910077,-0.26476507483425993
1287,AU14_r_LO,Religion,0.020467836257309944,0.0,0.2533445914486672,0.07422193376910077,-0.22096319089894417
1391,AU15_r_LO,Body,0.14809642738214168,0.0782532144472443,0.15762518192888625,0.07444182260359455,-0.24262436049506225
167,AU02_r_LO,Negations,0.6952378832587165,0.5093380125943151,0.05787641241554734,0.07448360387219939,-0.32159841480499834
1139,AU12_r_LO,Relativity,2.0924501176454022,1.4601114151315948,0.03919787960279945,0.07461293616125732,-0.3698246308527861
1196,AU14_r_HI,Present tense,1.662177702656267,1.3548984759625968,0.2036625075063513,0.07479328743372834,-0.23739806879489742
2025,AU26_r_LO,Inhibition,0.01726190476190476,0.03751020408163266,0.23614247849069198,0.07489572957794949,0.20271859728446928
2199,AU45_r_LO,death@Death,0.0,0.003393665158371041,0.18164765258524349,0.07492157568245132,0.2357546142444535
2203,AU45_r_LO,Non-fluencies,0.061519271026313285,0.0785022575463752,0.5275378937902611,0.07502268910815377,0.10768047101722564
1760,AU23_r_HI,Tentativeness,1.1969071570977123,0.8945358799578749,0.043347882791635574,0.07566109866100064,-0.345706427497621
1845,AU25_r_LO,Past tense,1.9208741608278055,1.3065472226186512,0.037315439607170486,0.07571809170617524,-0.36405463680589756
1235,AU14_r_LO,Insight,0.5271680014523966,0.37236847517807276,0.08615076516723741,0.07572896128556163,-0.3265648824626758
1630,AU20_r_HI,Tentativeness,1.349276545051193,0.9028291555632069,0.017727811122797088,0.07574012668555882,-0.40764730911129526
252,AU02_r_HI,Non-fluencies,0.057454984628897664,0.08280795886429689,0.24524416254170686,0.07630873285590294,0.19858999918155007
989,AU10_r_LO,Exclusion,0.8377661437738165,0.6736193871421287,0.23710668202343524,0.07638208830632595,-0.233158673474047
1937,AU25_r_LO,Religion,0.022875816993464054,0.0,0.22204761690101893,0.0763870761052846,-0.21451405051185013
50,AU01_r_HI,Affective,1.9723483285103005,1.5976662028447743,0.13713515449501237,0.07639890456864969,-0.25332947517273013
106,AU01_r_HI,Work,0.05575676279901631,0.03401927437641723,0.248698700677596,0.07667451040869754,-0.19620526837925456
3,AU01_r_LO,Total pronouns,3.202014458970981,2.5015107057457984,0.08091145552168395,0.07689188485181239,-0.2999161206756095
1330,AU15_r_HI,Adverbs,1.8302399492616885,1.5037643889756567,0.14009914147336677,0.07746288016664815,-0.253019435788309
970,AU10_r_HI,Sadness,0.008064516129032258,0.0,0.18183651211018168,0.07781111538911592,-0.24552581916129684
1425,AU15_r_LO,Fillers,1.304330732967951,0.9086571754262712,0.06069709472701225,0.07783522472357035,-0.32272159973245823
1922,AU25_r_HI,Space,1.5467945642671572,1.2557526611874439,0.17387989725930425,0.0778802176545602,-0.2447158328554753
2174,AU45_r_HI,Sexual,0.00873015873015873,0.0,0.23548188825575075,0.07790709263969715,-0.2044825224262351
874,AU09_r_HI,Sexual,0.0033395176252319107,0.0,0.16909094953648857,0.07790709263969715,-0.2374399446546492
484,AU05_r_HI,Sexual,0.005868544600938967,0.0,0.22777649147471027,0.07791756683306482,-0.20639544592404743
829,AU09_r_LO,Humans,0.026133725429500074,0.03177917320774463,0.7219311765831713,0.07797175447818658,0.060419304689728545
1962,AU26_r_HI,SheHe,0.17599455220495944,0.06468923933209647,0.05975037173273045,0.07803302033594263,-0.33964067491467453
2024,AU26_r_HI,Inhibition,0.032394827394827394,0.015374149659863945,0.21960269626960108,0.07819769553118198,-0.21845535069282174
1162,AU12_r_HI,Non-fluencies,0.045352825680694535,0.07991553037605668,0.11911918670213385,0.07839989112317548,0.28876306971366517
